Season,DayNum,WinnerTeamID,WinnerScore,LoserTeamID,LoserScore,WinnerLocation,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,EstimatedPossessions,GameDateLabel
2026,96,1410,95,1309,76,A,0,29,62,13,31,24,28,14,24,21,11,10,5,23,25,57,4,18,22,29,7,17,13,14,6,4,18,75.0375,2026-Day096
2026,96,1411,62,1197,57,A,0,24,54,6,15,8,10,9,21,5,15,9,0,20,18,54,7,25,14,21,16,18,7,14,9,5,15,63.3625,2026-Day096
2026,96,1413,67,1142,58,H,0,22,61,8,29,15,17,13,22,11,15,9,1,15,18,57,8,32,14,14,11,24,8,19,7,4,16,71.36250000000001,2026-Day096
2026,96,1417,77,1449,73,H,0,23,56,8,18,23,29,9,17,11,7,7,0,16,28,56,5,17,12,18,9,19,15,12,6,3,24,67.6625,2026-Day096
2026,96,1418,85,1141,80,H,0,30,58,9,18,16,19,13,15,16,11,7,1,15,28,49,9,19,15,21,4,13,11,9,7,1,14,64.5,2026-Day096
2026,96,1424,80,1213,78,H,0,27,63,8,24,18,19,12,28,15,12,5,6,27,22,57,8,24,26,35,9,24,11,10,6,3,18,73.325,2026-Day096
2026,96,1429,85,1461,83,A,0,29,45,6,12,21,29,1,21,14,10,3,2,15,29,64,11,28,14,16,8,15,17,7,9,2,17,69.1875,2026-Day096
2026,96,1430,81,1426,60,H,0,25,48,11,23,20,22,9,14,19,10,13,4,23,20,39,1,9,19,28,7,14,10,14,7,4,23,59.375,2026-Day096
2026,96,1431,91,1308,88,H,1,27,69,11,32,26,38,16,30,14,13,8,8,18,32,72,10,24,14,23,11,27,15,10,8,2,26,82.9875,2026-Day096
2026,96,1436,80,1306,57,H,0,28,62,15,39,9,11,8,30,20,11,5,4,19,19,50,5,17,14,22,5,25,5,13,6,1,17,69.3375,2026-Day096
2026,96,1437,80,1207,73,A,0,28,57,10,29,14,28,9,25,18,9,8,0,17,24,60,7,25,18,23,13,26,11,14,5,1,24,71.1125,2026-Day096
2026,96,1438,72,1393,59,H,0,26,63,10,30,10,14,14,19,18,9,9,5,14,25,51,3,11,6,7,6,22,9,13,4,7,11,62.987500000000004,2026-Day096
2026,96,1443,80,1198,70,H,0,28,76,13,37,11,13,16,22,18,7,7,2,15,24,56,7,17,15,19,9,23,18,13,6,4,12,71.1,2026-Day096
2026,96,1451,72,1319,53,H,0,24,50,6,17,18,26,11,27,12,8,4,1,16,18,49,7,23,10,17,8,18,9,8,3,2,17,58.212500000000006,2026-Day096
2026,96,1453,76,1178,63,H,0,25,61,6,18,20,23,13,22,13,7,10,4,18,20,56,9,21,14,17,9,19,11,13,2,7,16,67.0,2026-Day096
2026,96,1457,79,1255,74,H,0,19,50,6,28,35,40,4,26,13,14,8,2,27,23,59,6,25,22,35,8,28,8,11,8,0,32,78.8125,2026-Day096
2026,96,1459,77,1441,66,H,0,30,55,6,18,11,12,3,24,13,11,2,6,8,26,65,8,26,6,10,11,20,12,11,8,1,15,69.225,2026-Day096
2026,96,1460,73,1236,68,H,0,26,53,7,23,14,24,11,23,16,13,6,2,12,25,53,8,23,10,13,6,17,10,11,10,3,19,65.2875,2026-Day096
2026,96,1465,65,1101,63,H,0,17,50,7,14,24,34,11,24,8,11,3,5,23,21,59,3,19,18,26,11,28,7,12,5,0,28,69.25,2026-Day096
2026,96,1467,73,1351,47,A,0,26,46,5,13,16,21,8,23,15,10,3,2,16,16,52,3,14,12,23,12,10,11,6,7,5,16,57.45,2026-Day096
2026,96,1468,81,1195,65,H,0,27,51,12,27,15,18,1,26,19,9,9,1,14,24,60,7,29,10,15,8,23,16,11,5,2,18,68.8375,2026-Day096
2026,96,1470,62,1381,59,A,0,25,56,4,11,8,12,7,23,6,16,11,4,15,22,61,8,23,7,8,14,22,14,19,11,3,14,70.25,2026-Day096
2026,96,1472,92,1331,75,H,0,31,56,6,18,24,38,2,27,9,4,9,3,13,28,72,8,36,11,17,15,29,13,12,2,3,28,76.5625,2026-Day096
2026,96,1474,91,1316,72,H,0,33,66,10,30,15,15,11,25,14,8,8,3,23,21,52,12,27,18,25,6,17,7,13,2,0,20,70.5,2026-Day096
2026,96,1477,52,1322,48,H,0,16,61,6,27,14,21,11,26,13,9,11,5,14,16,60,4,19,12,15,14,32,9,14,6,9,15,68.05,2026-Day096
2026,96,1478,86,1384,84,H,0,29,46,7,17,21,31,5,27,15,19,7,2,22,27,64,13,24,17,27,12,17,13,12,11,0,24,75.775,2026-Day096
2026,96,1480,87,1239,73,H,0,30,61,4,12,23,32,13,22,11,7,5,3,18,26,57,4,16,17,25,11,18,10,11,5,2,29,69.5375,2026-Day096
2026,97,1153,92,1416,72,H,0,33,56,11,18,15,21,7,28,18,10,3,2,13,27,66,6,23,12,15,10,17,11,8,5,2,16,70.05,2026-Day097
2026,97,1234,76,1321,70,H,0,24,53,5,16,23,29,9,20,12,7,6,0,16,21,45,8,14,20,22,2,17,10,9,2,2,25,63.612500000000004,2026-Day097
2026,97,1268,67,1278,62,A,0,24,48,7,24,12,17,7,19,9,10,8,4,16,20,47,14,33,8,14,6,17,15,9,5,1,17,57.8625,2026-Day097
2026,97,1272,77,1150,54,H,0,29,63,6,20,13,18,11,27,17,10,10,5,13,21,57,7,32,5,9,5,21,8,15,6,3,16,70.9125,2026-Day097
2026,97,1276,82,1326,61,A,0,33,71,10,23,6,7,15,26,20,7,2,6,17,20,55,7,22,14,16,7,19,12,12,4,4,13,66.9625,2026-Day097
2026,97,1378,80,1409,74,H,0,25,60,7,30,23,30,9,21,19,7,6,5,16,24,61,15,38,11,18,9,23,16,12,3,2,23,72.4,2026-Day097
2026,97,1403,70,1452,63,A,0,23,48,13,24,11,13,2,23,17,10,6,4,16,24,55,2,22,13,23,7,22,10,7,5,2,14,64.05,2026-Day097
2026,97,1412,71,1349,65,H,0,26,63,6,22,13,21,12,27,13,7,6,5,10,26,68,8,28,5,10,16,27,11,10,4,5,19,67.3625,2026-Day097
2026,97,1422,67,1202,64,A,0,22,53,10,19,13,19,5,23,11,9,7,3,18,23,53,5,19,13,17,6,25,13,11,7,4,18,66.05000000000001,2026-Day097
2026,97,1425,77,1336,75,A,0,29,60,6,19,13,18,10,21,15,15,10,7,17,30,58,6,18,9,15,8,19,12,15,12,3,16,72.8375,2026-Day097
2026,97,1455,75,1408,61,A,0,29,63,7,23,10,19,13,29,17,15,9,4,21,19,53,3,17,20,24,4,23,10,14,8,4,17,74.2125,2026-Day097
2026,98,1105,66,1212,58,A,0,21,50,7,18,17,24,6,22,10,12,8,5,20,15,50,4,24,24,27,8,23,13,11,9,5,19,66.61250000000001,2026-Day098
2026,98,1108,74,1290,66,A,0,25,47,10,24,14,20,2,18,14,4,7,4,22,25,52,4,14,12,23,11,22,13,11,3,1,16,60.7125,2026-Day098
2026,98,1115,84,1238,63,H,0,29,57,9,20,17,21,9,26,16,7,6,4,12,23,63,7,27,10,15,15,19,9,12,5,2,15,66.05,2026-Day098
2026,98,1126,79,1411,69,H,1,24,62,8,22,23,35,12,27,14,10,7,3,17,21,60,5,23,22,29,10,25,7,11,6,3,27,75.7,2026-Day098
2026,98,1133,95,1125,84,H,1,29,67,17,36,20,26,9,23,19,8,7,2,22,28,63,10,33,18,24,14,31,17,16,2,4,22,77.375,2026-Day098
2026,98,1146,72,1466,65,A,0,23,52,9,29,17,23,8,17,11,13,10,1,19,22,46,4,13,17,23,6,19,12,16,8,2,15,67.425,2026-Day098
2026,98,1152,80,1384,75,H,0,24,55,6,21,26,33,11,18,11,10,12,1,24,24,53,6,30,21,28,10,18,14,18,4,1,22,71.9875,2026-Day098
2026,98,1191,88,1229,80,H,0,29,51,14,21,16,19,1,24,15,7,4,8,12,29,59,12,29,10,14,5,21,21,7,5,0,15,66.8375,2026-Day098
2026,98,1197,100,1341,96,H,0,35,61,11,15,19,29,10,28,20,23,13,2,29,31,59,7,16,27,40,5,18,10,18,12,2,22,89.3875,2026-Day098
2026,98,1231,92,1332,74,H,0,30,50,11,27,21,27,5,23,22,9,0,1,18,25,56,7,19,17,25,7,16,17,5,5,0,21,66.35,2026-Day098
2026,98,1242,82,1112,78,H,0,28,69,5,15,21,25,15,21,11,11,9,8,12,32,72,6,15,8,14,15,26,13,12,9,8,17,76.2625,2026-Day098
2026,98,1257,118,1301,77,H,0,39,65,18,30,22,27,8,34,21,10,6,3,16,28,68,4,22,17,19,6,22,10,10,6,2,17,80.42500000000001,2026-Day098
2026,98,1270,73,1223,69,H,0,29,54,3,10,12,17,4,20,14,11,10,7,16,23,53,6,20,17,19,6,20,15,12,8,1,15,68.55000000000001,2026-Day098
2026,98,1298,76,1137,60,A,0,29,60,4,14,14,18,13,30,19,12,8,6,13,23,63,6,32,8,8,7,20,14,10,10,3,17,68.675,2026-Day098
2026,98,1300,72,1175,63,H,0,28,53,3,9,13,17,10,15,14,7,7,3,15,24,50,4,16,11,15,9,13,10,12,4,2,16,59.1,2026-Day098
2026,98,1309,84,1394,78,H,1,20,46,2,9,42,56,6,32,13,19,9,6,25,24,64,4,20,26,37,12,20,8,18,9,3,41,86.5875,2026-Day098
2026,98,1320,89,1293,60,A,0,40,66,7,17,2,2,8,23,15,6,4,4,13,24,61,5,25,7,10,7,15,6,8,5,4,6,65.85,2026-Day098
2026,98,1322,70,1249,68,A,0,25,56,7,18,13,20,7,23,19,8,9,6,14,23,56,6,16,16,22,8,28,13,11,3,3,19,67.975,2026-Day098
2026,98,1356,80,1232,65,A,0,33,71,5,16,9,13,11,29,15,12,11,5,16,24,58,7,25,10,15,5,24,18,17,9,5,15,77.65,2026-Day098
2026,98,1368,74,1230,62,H,0,28,57,8,24,10,16,9,23,13,6,5,4,15,20,56,7,19,15,16,11,22,7,8,5,1,14,61.1,2026-Day098
2026,98,1372,74,1477,70,H,0,27,61,7,20,13,20,13,23,15,9,8,2,14,26,48,9,25,9,13,2,23,15,13,1,4,16,65.8375,2026-Day098
2026,98,1380,69,1106,68,H,0,22,57,6,23,19,25,10,21,11,9,13,8,15,22,53,9,22,15,23,12,27,9,17,6,2,19,68.4,2026-Day098
2026,98,1385,87,1462,82,H,1,28,66,3,13,28,41,12,31,17,9,6,3,15,34,76,5,17,9,17,8,30,11,9,5,3,30,83.775,2026-Day098
2026,98,1410,92,1311,72,A,0,33,52,9,21,17,20,10,25,15,15,6,1,20,26,59,8,28,12,22,6,11,12,8,11,3,18,68.975,2026-Day098
2026,98,1423,76,1158,64,A,0,28,69,8,24,12,17,9,25,10,4,7,1,21,20,50,5,19,19,23,5,24,6,12,3,2,16,70.0,2026-Day098
2026,98,1434,81,1179,76,A,0,27,54,9,22,18,27,11,28,11,11,3,2,17,30,69,7,27,9,14,13,17,8,6,4,3,22,67.73750000000001,2026-Day098
2026,98,1463,87,1224,81,A,1,27,59,8,24,25,34,14,26,10,14,8,3,18,29,61,10,22,13,19,7,18,15,11,6,3,24,74.5875,2026-Day098
2026,99,1113,85,1329,76,H,0,26,65,5,21,28,35,18,25,10,11,9,7,18,24,56,8,21,20,27,8,23,14,17,8,2,25,76.225,2026-Day099
2026,99,1116,91,1261,62,A,0,35,62,3,12,18,24,8,27,10,10,7,10,19,21,68,3,21,17,27,18,22,12,12,6,0,19,75.11250000000001,2026-Day099
2026,99,1140,99,1124,94,A,0,38,68,3,19,20,25,12,21,12,5,9,4,18,32,62,10,21,20,25,9,21,16,13,2,4,20,75.375,2026-Day099
2026,99,1161,91,1102,74,A,0,24,44,14,26,29,36,3,22,17,8,7,1,20,26,47,12,21,10,22,6,18,19,11,4,2,27,64.275,2026-Day099
2026,99,1181,70,1338,54,A,0,28,51,9,23,5,8,7,28,16,13,6,2,12,21,54,9,33,3,8,5,15,14,9,11,2,9,61.3,2026-Day099
2026,99,1200,68,1386,64,A,0,23,56,6,24,16,21,10,25,11,7,7,3,16,21,52,10,27,12,22,8,23,15,12,4,1,17,64.7125,2026-Day099
2026,99,1203,75,1348,70,H,0,27,56,7,24,14,20,12,20,15,14,11,3,15,27,60,6,24,10,17,11,14,11,12,11,2,18,68.2875,2026-Day099
2026,99,1211,83,1450,53,H,0,34,62,3,13,12,14,9,24,15,10,13,5,14,18,46,5,24,12,15,3,18,7,21,7,4,12,70.3875,2026-Day099
2026,99,1222,66,1428,52,A,0,26,60,9,26,5,10,11,18,8,5,7,6,15,20,45,2,17,10,14,3,20,13,11,4,1,9,59.2,2026-Day099
2026,99,1274,75,1314,66,H,0,29,62,3,13,14,23,8,27,15,8,7,5,9,25,63,8,27,8,10,5,26,16,10,5,3,18,72.8375,2026-Day099
2026,99,1345,80,1304,77,A,1,28,76,13,46,11,20,20,32,21,11,8,3,17,26,59,12,32,13,20,4,29,21,14,4,1,19,77.5,2026-Day099
2026,99,1350,82,1206,70,H,0,27,57,12,31,16,19,6,23,17,10,6,2,25,23,56,4,17,20,30,14,25,9,15,6,1,19,70.6375,2026-Day099
2026,99,1374,89,1323,81,H,0,32,61,13,28,12,16,12,23,25,14,6,5,17,31,58,11,25,8,14,7,15,16,11,8,3,15,69.625,2026-Day099
2026,99,1395,62,1235,55,H,0,21,52,5,18,15,23,9,26,13,13,12,6,13,24,58,5,22,2,8,10,20,20,15,8,5,21,66.8625,2026-Day099
2026,99,1424,82,1363,75,H,0,30,61,7,22,15,21,13,27,16,9,4,7,14,24,63,11,24,16,20,9,22,16,6,5,4,16,68.2375,2026-Day099
2026,99,1429,91,1201,78,H,0,31,61,14,33,15,19,8,23,20,9,7,3,20,26,65,8,29,18,23,9,21,11,10,8,1,16,73.975,2026-Day099
2026,99,1435,84,1120,76,A,0,25,54,8,23,26,30,6,16,14,7,2,6,22,24,60,7,17,21,27,13,18,9,7,2,3,22,68.0375,2026-Day099
2026,99,1437,77,1266,74,H,0,23,59,13,34,18,31,12,17,17,11,13,2,17,24,49,8,23,18,20,5,22,15,18,7,4,22,72.1125,2026-Day099
2026,99,1438,61,1199,58,A,0,23,61,10,33,5,8,10,32,14,14,4,5,16,18,62,6,33,16,22,9,24,8,8,7,5,14,70.125,2026-Day099
2026,99,1442,79,1183,70,H,0,26,57,8,20,19,26,8,28,9,9,5,4,15,28,63,6,22,8,14,8,25,11,10,7,3,22,71.0,2026-Day099
2026,99,1454,92,1237,88,A,0,28,58,5,19,31,41,11,28,12,11,7,2,20,32,72,9,29,15,20,9,21,23,7,9,4,29,78.4875,2026-Day099
2026,99,1458,92,1228,90,A,1,33,76,16,36,10,14,13,21,17,4,8,3,17,32,60,15,33,11,19,8,28,15,13,0,6,12,73.8375,2026-Day099
2026,100,1104,93,1279,74,A,0,26,66,17,45,24,26,7,27,20,6,7,5,15,29,69,8,22,8,13,7,28,19,8,2,4,20,76.76249999999999,2026-Day100
2026,100,1111,81,1204,65,A,0,27,56,7,23,20,28,9,25,8,8,11,8,11,24,63,11,31,6,9,7,16,14,11,4,7,22,69.7875,2026-Day100
2026,100,1117,103,1419,70,H,0,41,75,13,32,8,16,18,33,23,10,9,4,22,22,60,10,28,16,26,9,18,8,12,7,4,12,74.975,2026-Day100
2026,100,1122,95,1474,87,A,0,32,57,5,14,26,32,9,28,13,11,6,3,24,29,56,8,22,21,34,7,19,14,9,6,2,23,74.17500000000001,2026-Day100
2026,100,1131,85,1119,68,A,0,29,44,8,17,19,26,1,22,18,9,6,1,14,22,58,12,37,12,16,10,16,13,7,7,1,20,63.474999999999994,2026-Day100
2026,100,1132,68,1296,52,A,0,27,54,5,16,9,11,3,31,13,15,13,5,17,18,57,5,27,11,15,6,23,14,13,4,4,9,71.175,2026-Day100
2026,100,1138,63,1123,53,A,0,21,48,6,19,15,17,7,24,11,10,8,6,12,19,54,8,24,7,9,7,17,12,12,7,1,14,61.175,2026-Day100
2026,100,1146,84,1468,76,H,0,28,59,12,29,16,24,10,18,22,4,13,4,10,27,50,15,29,7,8,4,17,20,15,2,1,18,64.6,2026-Day100
2026,100,1153,91,1243,62,A,0,31,62,16,28,13,16,10,23,21,11,7,5,13,25,62,6,25,6,9,8,18,11,14,4,3,13,71.4375,2026-Day100
2026,100,1159,74,1221,70,A,0,27,59,6,19,14,17,6,21,9,7,9,3,18,21,59,5,24,23,27,13,25,10,12,5,1,16,69.45,2026-Day100
2026,100,1163,80,1139,70,A,0,30,59,13,31,7,9,9,18,22,8,5,7,15,25,54,8,21,12,16,7,17,21,8,6,4,14,62.4375,2026-Day100
2026,100,1177,72,1166,71,H,0,28,53,5,18,11,16,8,20,20,12,7,0,15,23,49,14,27,11,15,5,17,18,9,8,1,17,62.3625,2026-Day100
2026,100,1187,88,1427,72,H,0,31,67,8,30,18,20,13,27,18,8,5,8,14,27,73,10,30,8,16,15,22,16,10,5,2,14,73.55,2026-Day100
2026,100,1190,73,1151,61,H,0,21,54,5,20,26,35,8,25,11,5,7,4,13,22,55,7,24,10,12,4,29,9,10,1,1,24,67.1625,2026-Day100
2026,100,1195,90,1316,81,H,0,34,62,6,16,16,30,10,23,13,8,9,5,19,26,63,12,36,17,24,9,24,16,10,4,1,22,74.825,2026-Day100
2026,100,1196,86,1208,66,A,0,32,63,10,26,12,15,8,33,17,14,9,4,16,25,72,8,29,8,11,9,22,8,12,8,2,11,78.175,2026-Day100
2026,100,1245,95,1185,91,H,0,27,55,12,24,29,33,9,16,15,8,6,0,13,38,64,7,20,8,10,8,18,12,13,6,3,26,71.7125,2026-Day100
2026,100,1250,90,1110,82,H,0,30,50,12,21,18,26,3,26,16,14,6,6,16,28,66,10,30,16,21,9,15,10,9,10,0,21,74.6625,2026-Day100
2026,100,1251,77,1308,75,A,0,29,66,11,32,8,9,8,22,14,5,5,2,12,30,63,8,27,7,7,8,27,14,9,5,4,12,67.30000000000001,2026-Day100
2026,100,1252,75,1184,61,H,0,25,59,13,34,12,13,9,23,20,9,7,4,12,24,62,8,27,5,10,12,20,8,10,8,3,11,64.9625,2026-Day100
2026,100,1259,68,1248,54,A,0,26,59,10,29,6,8,6,34,17,10,2,4,16,22,66,4,33,6,15,11,27,11,4,6,0,11,66.4625,2026-Day100
2026,100,1267,81,1330,79,A,0,30,56,10,21,11,17,2,26,16,8,4,2,14,32,63,7,20,8,13,5,22,17,8,4,1,15,71.125,2026-Day100
2026,100,1268,77,1234,70,H,0,25,47,8,23,19,28,10,24,8,11,1,4,18,25,59,7,28,13,17,9,13,15,2,4,1,24,60.6875,2026-Day100
2026,100,1273,69,1202,64,H,0,23,64,5,20,18,21,12,26,7,7,5,7,15,23,61,10,33,8,13,6,26,13,9,4,5,16,69.57499999999999,2026-Day100
2026,100,1276,87,1321,75,A,0,30,69,8,29,19,27,12,26,21,12,6,8,14,28,70,6,25,13,14,8,17,14,7,7,7,22,78.73750000000001,2026-Day100
2026,100,1281,86,1401,85,A,0,35,65,7,21,9,15,15,21,21,8,5,3,12,29,58,15,33,12,15,8,17,20,9,3,3,15,65.625,2026-Day100
2026,100,1307,70,1213,64,A,0,24,51,9,16,13,18,4,23,11,14,6,3,15,23,60,4,25,14,18,10,24,8,10,8,2,16,69.05,2026-Day100
2026,100,1315,72,1377,71,A,0,28,63,5,13,11,16,12,23,5,7,9,2,18,27,60,4,25,13,17,9,22,20,12,5,4,13,68.3375,2026-Day100
2026,100,1326,89,1425,82,H,0,29,58,7,22,24,25,6,22,14,12,5,3,21,26,62,6,17,24,33,9,16,10,9,11,4,21,76.775,2026-Day100
2026,100,1334,65,1258,59,H,0,27,58,4,15,7,10,10,25,16,9,5,1,13,22,51,6,23,9,11,4,21,4,9,5,4,12,61.4875,2026-Day100
2026,100,1336,63,1449,60,A,0,25,52,5,13,8,11,4,25,4,12,9,4,14,23,61,6,18,8,14,12,21,11,12,5,4,13,66.4375,2026-Day100
2026,100,1349,81,1194,73,H,0,30,63,9,28,12,20,7,23,14,5,6,2,19,26,62,3,16,18,25,12,25,6,9,4,4,17,70.6875,2026-Day100
2026,100,1359,97,1459,80,H,0,34,54,13,25,16,22,4,31,20,12,2,3,18,28,62,8,23,16,24,3,17,12,4,7,2,17,73.42500000000001,2026-Day100
2026,100,1360,71,1339,58,H,0,27,59,12,26,5,8,11,17,22,13,12,0,11,21,47,2,19,14,14,5,22,17,15,10,4,15,64.225,2026-Day100
2026,100,1365,84,1370,72,H,0,29,67,13,35,13,16,6,26,20,3,11,4,12,26,58,10,22,10,11,4,27,18,11,2,3,11,70.9125,2026-Day100
2026,100,1371,87,1344,80,H,0,31,61,6,16,19,25,9,16,14,5,11,3,16,25,51,14,34,16,17,8,24,14,16,2,3,17,67.975,2026-Day100
2026,100,1378,66,1455,58,A,0,22,52,5,18,17,28,11,27,8,18,12,4,18,20,63,6,29,12,18,14,21,13,13,12,4,21,71.425,2026-Day100
2026,100,1388,88,1337,60,H,0,31,62,13,25,13,22,14,32,24,15,7,7,14,23,67,7,26,7,12,9,16,13,10,9,7,18,73.575,2026-Day100
2026,100,1390,70,1130,64,A,0,26,57,10,30,8,11,4,27,13,11,9,4,13,27,59,4,16,6,8,5,24,7,12,4,4,13,69.51249999999999,2026-Day100
2026,100,1391,67,1239,62,H,0,21,46,7,19,18,32,7,20,12,7,7,1,16,22,60,4,22,14,19,12,25,8,9,4,2,25,63.612500000000004,2026-Day100
2026,100,1393,107,1143,100,H,2,38,71,6,25,25,42,10,29,17,12,12,9,16,35,77,11,30,19,25,9,25,16,14,8,3,26,93.4125,2026-Day100
2026,100,1397,73,1280,64,A,0,27,62,4,13,15,18,12,31,19,11,7,6,15,25,61,7,22,7,13,7,23,11,11,7,3,16,70.3625,2026-Day100
2026,100,1402,74,1407,62,H,0,28,47,2,9,16,19,5,19,13,13,12,0,19,17,47,8,27,20,26,6,15,9,15,8,1,15,66.1875,2026-Day100
2026,100,1403,78,1160,44,H,0,28,62,12,30,10,14,16,29,17,11,10,9,12,16,55,6,25,6,10,10,17,5,15,6,3,13,64.2,2026-Day100
2026,100,1405,90,1444,79,A,0,32,54,9,19,17,28,3,23,13,5,6,5,14,28,65,9,26,14,17,9,23,13,8,3,3,20,70.6875,2026-Day100
2026,100,1408,77,1396,66,H,0,22,43,6,18,27,40,6,29,17,13,5,7,20,20,60,6,25,20,27,9,22,9,8,8,3,26,70.4125,2026-Day100
2026,100,1412,68,1409,63,A,0,25,66,9,22,9,13,11,24,16,6,10,5,13,25,58,7,26,6,9,6,31,11,13,4,4,10,68.225,2026-Day100
2026,100,1422,92,1440,71,H,0,32,62,14,38,14,19,8,24,21,9,6,2,13,26,60,12,33,7,9,5,21,15,11,7,3,18,71.15,2026-Day100
2026,100,1431,69,1240,64,A,0,22,47,11,25,14,19,6,19,14,9,11,5,12,24,49,8,18,8,14,6,19,14,11,4,3,15,59.8375,2026-Day100
2026,100,1433,77,1247,68,A,0,29,60,8,20,11,19,12,25,14,12,4,8,17,24,61,4,19,16,21,7,20,13,5,7,6,19,69.0,2026-Day100
2026,100,1439,76,1155,66,A,0,26,50,11,21,13,13,3,25,12,12,5,0,16,25,55,5,16,11,18,8,16,6,9,6,3,13,64.8625,2026-Day100
2026,100,1441,87,1154,49,H,0,34,61,13,27,6,11,11,28,16,8,8,3,17,15,52,6,27,13,14,5,17,2,11,5,2,13,63.9375,2026-Day100
2026,100,1448,83,1210,67,A,0,28,53,13,28,14,22,5,29,19,9,6,8,11,26,66,10,20,5,9,10,18,15,8,5,3,14,67.86250000000001,2026-Day100
2026,100,1480,82,1466,73,A,0,30,60,10,20,12,14,9,24,14,6,5,4,14,28,57,6,15,11,16,7,22,8,8,4,2,13,64.625,2026-Day100
2026,101,1101,67,1426,63,H,0,23,61,6,21,15,20,11,17,11,11,8,2,18,23,38,2,6,15,23,3,26,9,21,7,5,22,68.7125,2026-Day101
2026,101,1114,77,1442,58,A,0,31,69,8,19,7,13,12,33,17,6,7,3,18,22,58,6,24,8,18,5,27,8,9,3,3,13,69.8625,2026-Day101
2026,101,1125,91,1320,86,H,0,31,54,14,30,15,18,3,21,19,11,7,2,17,27,55,9,24,23,24,4,19,14,10,8,2,18,71.475,2026-Day101
2026,101,1142,79,1414,73,H,0,26,66,14,38,13,18,14,29,18,21,10,3,14,26,70,11,28,10,14,12,25,16,17,14,6,18,81.6,2026-Day101
2026,101,1148,81,1481,76,A,0,28,49,9,16,16,22,4,23,8,15,6,1,16,25,55,5,17,21,22,6,19,14,11,10,0,16,70.45,2026-Day101
2026,101,1149,84,1342,67,H,0,32,58,10,26,10,14,10,17,23,14,7,5,20,24,55,2,10,17,28,9,12,7,13,5,4,16,70.475,2026-Day101
2026,101,1152,68,1476,55,H,0,26,49,6,15,10,12,7,17,15,7,9,2,12,19,42,9,25,8,11,5,15,15,13,2,1,11,54.962500000000006,2026-Day101
2026,101,1157,69,1418,65,A,0,21,48,7,15,20,23,5,23,2,16,1,1,23,20,56,5,20,20,25,7,20,6,9,7,5,21,69.9,2026-Day101
2026,101,1168,86,1253,82,A,0,30,64,8,23,18,22,8,21,13,10,9,1,17,29,52,7,22,17,23,3,24,15,14,6,4,21,75.1875,2026-Day101
2026,101,1174,68,1198,66,A,0,25,54,10,30,8,11,6,27,12,14,7,3,11,26,67,7,26,7,9,13,20,13,10,10,2,13,67.75,2026-Day101
2026,101,1176,79,1355,61,H,0,28,58,12,23,11,15,12,30,12,8,4,1,15,25,65,2,18,9,10,6,18,3,5,5,4,13,64.9375,2026-Day101
2026,101,1178,77,1460,74,A,0,32,61,5,13,8,9,8,25,12,10,6,6,17,26,64,7,25,15,19,11,18,14,7,4,5,10,68.15,2026-Day101
2026,101,1186,88,1226,75,H,0,29,52,6,18,24,26,5,15,22,6,7,6,21,23,52,5,21,24,30,12,15,6,12,2,2,19,65.8,2026-Day101
2026,101,1188,74,1369,56,H,0,28,58,6,17,12,18,10,28,13,9,8,4,14,19,56,10,26,8,16,8,18,7,10,7,5,17,65.57499999999999,2026-Day101
2026,101,1192,66,1384,59,H,0,23,44,4,18,16,28,6,28,11,15,4,3,17,20,63,5,26,14,20,14,17,4,9,8,0,19,66.9,2026-Day101
2026,101,1218,89,1167,74,A,0,28,56,8,21,25,32,10,26,19,12,6,3,16,29,61,1,12,15,20,8,19,5,11,11,5,18,73.35,2026-Day101
2026,101,1219,95,1367,70,A,0,31,69,14,36,19,25,13,16,18,7,19,3,22,21,44,7,20,21,30,9,26,13,25,5,6,21,74.5625,2026-Day101
2026,101,1220,66,1158,62,A,0,20,61,7,33,19,26,10,32,10,9,5,7,18,18,56,10,30,16,19,6,26,13,11,4,7,19,71.1875,2026-Day101
2026,101,1227,80,1179,70,A,0,27,62,9,21,17,18,11,23,12,7,9,6,15,23,54,11,27,13,16,7,21,11,12,3,2,19,66.57499999999999,2026-Day101
2026,101,1229,86,1434,64,H,0,30,58,9,26,17,17,7,31,12,10,4,2,15,24,66,6,16,10,14,11,18,8,8,6,4,17,69.36250000000001,2026-Day101
2026,101,1241,81,1209,79,H,1,29,61,9,24,14,20,8,29,12,15,7,6,19,27,61,10,23,15,22,5,25,11,9,7,3,20,76.475,2026-Day101
2026,101,1254,67,1447,57,A,0,25,53,1,12,16,26,8,27,17,13,13,2,15,21,54,5,20,10,19,9,24,7,16,8,2,21,70.1875,2026-Day101
2026,101,1256,79,1283,78,A,2,31,71,5,20,12,18,12,28,12,18,9,12,19,26,75,8,31,18,26,18,24,11,16,10,8,15,85.44999999999999,2026-Day101
2026,101,1262,88,1136,69,H,0,33,61,9,19,13,20,11,19,14,8,10,1,14,25,57,9,26,10,15,12,16,12,13,6,5,14,66.3125,2026-Day101
2026,101,1284,93,1180,73,A,0,31,64,11,24,20,24,11,21,18,9,10,2,21,26,54,6,20,15,19,5,20,15,15,5,5,20,73.2125,2026-Day101
